months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,fraud_reported,bind_year,bind_month,bind_quarter,bind_day_of_week,incident_year,incident_month,incident_quarter,incident_day_of_week,policy_duration_days,is_weekend_incident,is_night_incident,deductable_premium_ratio,umbrella_limit_ratio,capital_net,capital_total,has_capital_gains,has_capital_loss,claim_ratio_injury,claim_ratio_property,claim_ratio_vehicle,claim_consistency,age_group,is_senior,vehicle_age,vehicle_age_sq,total_injuries_and_damage,has_bodily_injuries,has_witnesses,witness_ratio,report_completeness,authorities_contacted_binary,police_report_available_binary,property_damage_binary,policy_csl_encoded,incident_severity_encoded,is_high_risk_state,collision_type_is_collision,is_high_risk_occupation,education_level_encoded,outlier_count,age_is_outlier,policy_annual_premium_is_outlier,total_claim_amount_is_outlier,injury_claim_is_outlier,property_claim_is_outlier,vehicle_claim_is_outlier
204,40,500,1256.2,0,0,0,10,3,1,2,41700,8340,8340,25020,2013,0,1991,1,1,6,2015,1,1,2,8746,0,0,0.39770919503658925,0.0,0,0,0,0,0.1999952039519436,0.1999952039519436,0.5999856118558308,0.999976019759718,35-45,0,11,121,4,1,1,0.5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
81,28,1000,1139.0,0,42400,0,0,3,1,2,44730,4970,4970,34790,2000,1,2011,9,3,5,2015,1,1,2,1215,0,1,0.8771929824561403,0.0,42400,42400,1,0,0.11110862712660124,0.11110862712660124,0.7777603898862087,0.9999776441394111,25-35,0,24,576,4,1,1,0.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
140,32,1000,985.97,0,0,0,13,1,2,3,82170,14940,7470,59760,1995,1,1996,10,4,2,2015,2,1,6,6675,1,0,1.0132020223512366,0.0,0,0,0,0,0.18181596913753026,0.09090798456876513,0.727263876550121,0.9999878302564165,25-35,0,29,841,3,1,1,1.5,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0
16,35,1000,1358.03,0,59300,-31400,0,1,2,1,55000,10000,10000,35000,2008,1,1990,11,4,1,2015,2,1,1,8848,0,1,0.735818929677785,0.0,90700,27900,1,0,0.18181487609316194,0.18181487609316194,0.6363520663260668,0.9999818185123907,25-35,0,16,256,3,1,1,0.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
222,41,2000,1055.53,0,37800,-50300,7,1,0,2,61290,6810,6810,47670,1995,1,1998,11,4,2,2015,2,1,6,5933,1,0,1.892989314075322,0.0,88100,-12500,1,0,0.11110929826565075,0.11110929826565075,0.7777650878595552,0.9999836843908567,35-45,0,29,841,1,0,1,1.0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
298,49,500,1451.01,0,47800,0,17,1,2,2,28100,2810,5620,19670,2012,0,2008,11,4,5,2015,2,1,5,2282,1,0,0.34435024552172505,0.0,47800,47800,1,0,0.09999644140777908,0.19999288281555816,0.6999750898544536,0.9999644140777908,45-55,0,12,144,3,1,1,1.0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
316,46,500,1219.94,0,0,-51000,13,1,0,1,63100,6310,12620,44170,2000,0,2011,6,2,5,2015,2,1,4,1343,0,0,0.40952053335954264,0.0,51000,-51000,0,0,0.09999841523906118,0.19999683047812236,0.6999889066734283,0.9999841523906119,45-55,0,24,576,1,0,1,0.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
55,35,500,1198.44,0,0,0,9,1,0,3,3080,560,560,1960,1998,0,2011,2,1,4,2015,1,1,2,1440,0,0,0.41686120189421727,0.0,0,0,0,0,0.18175916910094125,0.18175916910094125,0.6361570918532944,0.9996754300551769,25-35,0,26,676,1,0,1,1.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
447,61,2000,1137.16,0,0,-51000,21,3,1,2,57710,17680,17680,79560,2006,0,1999,5,2,5,2015,2,1,6,5741,1,0,1.7572221831728403,0.0,51000,-51000,0,0,0.30635407461315867,0.30635407461315867,1.378593335759214,1.9913014849855313,55-65,0,18,324,4,1,1,0.5,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
278,47,500,1285.01,0,0,-39800,21,1,2,2,58500,5850,5850,46800,2010,0,2008,4,2,0,2015,2,1,0,2478,0,0,0.38879946501193613,0.0,39800,-39800,0,0,0.09999829062751064,0.09999829062751064,0.7999863250200852,0.9999829062751064,45-55,0,14,196,3,1,1,1.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
150,30,1000,1342.02,0,0,0,8,1,0,2,4500,450,450,3600,1999,0,2004,11,4,2,2015,2,1,5,3755,1,0,0.7445905496567438,0.0,0,0,0,0,0.09997778271495224,0.09997778271495224,0.7998222617196179,0.9997778271495223,25-35,0,25,625,1,0,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
253,43,500,1187.01,0,46300,-33000,9,1,0,1,3840,640,640,2560,2014,0,1991,8,3,2,2015,2,1,0,8580,0,0,0.4208718781828436,0.0,79300,13300,1,0,0.16662327518875292,0.16662327518875292,0.6664931007550117,0.9997396511325176,35-45,0,10,100,1,0,1,0.5,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
111,29,500,1239.55,0,0,0,1,1,1,1,52800,4800,9600,38400,1996,1,2011,1,1,5,2015,1,1,4,1448,0,1,0.40304703558905325,0.0,0,0,0,0,0.09090736917861404,0.18181473835722808,0.7272589534289123,0.9999810609647545,25-35,0,28,784,2,1,1,0.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
256,39,1000,1351.1,0,0,0,19,3,0,2,64100,6410,6410,51280,2003,1,2006,10,4,3,2015,1,1,4,3004,0,0,0.7395902669920864,0.0,0,0,0,0,0.09999843996193507,0.09999843996193507,0.7999875196954805,0.9999843996193507,35-45,0,21,441,3,0,1,0.5,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
211,38,1000,1055.09,0,0,0,12,1,0,3,91520,8320,16640,66560,2005,1,1997,5,2,3,2015,1,1,1,6466,0,0,0.9468889962029752,0.0,0,0,0,0,0.09090809759508747,0.18181619519017495,0.7272647807606998,0.9999890735459621,35-45,0,19,361,1,0,1,1.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
26,39,1000,770.76,0,0,-53700,0,1,0,2,49800,9960,4980,34860,2015,0,1992,1,1,3,2015,2,1,2,8420,0,1,1.2957396081683425,0.0,53700,-53700,0,0,0.19999598401638521,0.09999799200819261,0.6999859440573483,0.999979920081926,35-45,0,9,81,1,0,1,1.0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
112,27,500,965.13,0,60000,-54800,21,3,0,1,51000,8500,8500,34000,2013,0,2005,10,4,1,2015,2,1,6,3414,1,0,0.5175286969662468,0.0,114800,5200,1,0,0.16666339875688713,0.16666339875688713,0.6666535950275485,0.9999803925413228,25-35,0,11,121,3,0,1,0.25,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
479,60,2000,1304.83,0,0,0,18,1,0,0,60600,5050,10100,45450,2001,0,1997,7,3,0,2015,1,1,4,6395,0,0,1.531592933230206,0.0,0,0,0,0,0.08333195821851125,0.1666639164370225,0.7499876239666012,0.999983498622135,55-65,0,23,529,1,0,0,0.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0
356,47,2000,1155.97,0,0,0,5,1,0,3,61490,5590,11180,44720,2009,0,2005,8,3,1,2015,2,1,0,3471,0,1,1.7286532926523592,0.0,0,0,0,0,0.09090761249613764,0.1818152249922753,0.7272608999691011,0.9999837374575141,45-55,0,15,225,1,0,1,1.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
264,44,500,1047.06,0,0,0,20,3,0,2,69850,12700,6350,50800,1999,0,2010,2,1,6,2015,2,1,4,1811,0,0,0.47707192336316623,0.0,0,0,0,0,0.181815578875034,0.090907789437517,0.727262315500136,0.999985683812687,35-45,0,25,625,3,0,1,0.5,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0
284,42,500,1338.54,0,0,0,13,1,0,1,94160,8560,17120,68480,1996,0,1995,5,2,3,2015,1,1,3,7210,0,0,0.37326246323364737,0.0,0,0,0,0,0.09090812544471703,0.18181625088943407,0.7272650035577363,0.9999893798918873,35-45,0,28,784,1,0,1,0.5,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0
252,39,1000,1086.21,0,68500,-57500,18,1,1,2,50490,5610,5610,39270,2001,0,2006,2,1,0,2015,2,1,4,3294,0,0,0.9197855060199961,0.0,126000,11000,1,0,0.1111089104989008,0.1111089104989008,0.7777623734923056,0.9999801944901071,35-45,0,23,529,2,1,1,1.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
338,47,2000,1486.04,0,0,-56200,1,3,2,3,64100,12820,6410,44870,2014,1,2008,1,1,4,2015,1,1,2,2546,0,1,1.3449537335915644,0.0,56200,-56200,0,0,0.19999687992387014,0.09999843996193507,0.6999890797335455,0.9999843996193507,45-55,0,10,100,5,1,1,0.75,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0
250,42,500,1055.6,0,69500,-40700,16,1,1,1,74800,13600,6800,54400,2009,1,2004,11,4,3,2015,1,1,5,3691,1,0,0.47321597577134206,0.0,110200,28800,1,0,0.18181575112632184,0.09090787556316092,0.7272630045052874,0.9999866311947702,35-45,0,15,225,2,1,1,0.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
218,43,500,1521.55,0,61100,-64500,18,1,1,3,68200,13640,6820,47740,2003,1,1996,2,1,2,2015,1,1,4,6897,0,0,0.32839644018258846,0.0,125600,-3400,1,0,0.199997067491679,0.0999985337458395,0.6999897362208766,0.999985337458395,35-45,0,21,441,2,1,1,1.5,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0
283,48,1000,1474.66,0,0,-46200,9,1,2,3,6560,820,820,4920,2003,0,2003,1,1,5,2015,2,1,1,4427,0,0,0.677662876272312,0.0,46200,-46200,0,0,0.12498094802621551,0.12498094802621551,0.7498856881572931,0.9998475842097241,45-55,0,21,441,3,1,1,1.5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
320,48,2000,1730.49,0,46300,-41700,13,3,2,0,56160,4680,9360,42120,1995,0,2013,4,2,6,2015,1,1,5,636,1,0,1.1550745311841246,0.0,88000,4600,1,0,0.08333184950410427,0.16666369900820854,0.7499866455369384,0.9999821940492513,45-55,0,29,841,5,1,0,0.0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
264,43,2000,1353.33,0,0,-8500,9,3,2,0,95150,17300,17300,60550,2007,0,2014,1,1,5,2015,2,1,3,390,0,0,1.476744958761897,0.0,8500,-8500,0,0,0.18181627097981104,0.18181627097981104,0.6363569484293387,0.9999894903889607,35-45,0,17,289,5,1,0,0.0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
309,47,500,1527.95,0,69400,0,15,4,0,1,77800,15560,15560,46680,2002,0,2011,6,2,6,2015,2,1,5,1357,1,0,0.32702181235488403,0.0,69400,69400,1,0,0.1999974293389545,0.1999974293389545,0.5999922880168636,0.9999871466947725,45-55,0,22,484,4,0,1,0.2,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
131,29,1000,978.27,0,65700,0,5,1,1,3,76400,15280,7640,53480,2003,0,2013,7,3,3,2015,2,1,1,579,0,1,1.0211688298426378,0.0,65700,65700,1,0,0.19999738223321684,0.09999869111660842,0.6999908378162589,0.9999869111660842,25-35,0,21,441,2,1,1,1.5,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0
27,28,2000,1371.78,0,0,-32500,10,3,0,2,53600,5360,10720,37520,2015,1,1995,8,3,0,2015,2,1,2,7100,0,0,1.4568976820757877,0.0,32500,-32500,0,0,0.09999813436316486,0.19999626872632972,0.699986940542154,0.9999813436316487,25-35,0,9,81,3,0,1,0.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
174,36,2000,1278.75,0,53200,-53800,21,3,2,2,65400,10900,10900,43600,2012,0,2005,10,4,4,2015,2,1,4,3402,0,0,1.5628052353975386,0.0,107000,-600,1,0,0.1666641182856531,0.1666641182856531,0.6666564731426124,0.9999847097139187,35-45,0,12,144,5,1,1,0.5,0,0,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0
152,33,500,942.51,0,0,0,16,1,0,0,70400,6400,19200,44800,2001,1,1999,11,4,6,2015,1,1,4,5556,0,0,0.5299360897075813,0.0,0,0,0,0,0.09090779960511924,0.27272339881535773,0.6363545972358348,0.9999857956563117,25-35,0,23,529,1,0,0,0.0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
245,44,1000,1168.2,0,69100,0,23,3,0,3,44280,7380,3690,33210,1997,0,1993,9,3,3,2015,2,1,2,7804,0,1,0.8552856654122477,0.0,69100,69100,1,0,0.16666290282513946,0.08333145141256973,0.7499830627131275,0.9999774169508368,35-45,0,27,729,3,0,1,0.75,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
53,36,2000,1712.68,0,72200,0,17,3,2,0,51100,10220,5110,35770,2006,0,2003,9,3,5,2015,2,1,2,4176,0,0,1.1670790345922226,0.0,72200,72200,1,0,0.1999960861822665,0.09999804309113325,0.6999863016379327,0.9999804309113325,35-45,0,18,324,5,1,0,0.0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0
332,47,2000,1083.01,0,91900,0,22,4,2,0,71760,11040,11040,49680,2010,1,1991,11,4,4,2015,1,1,5,8492,1,1,1.8450014298761082,0.0,91900,91900,1,0,0.15384400997756442,0.15384400997756442,0.6922980448990399,0.9999860648541687,45-55,0,14,196,6,1,0,0.0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
133,34,500,1074.07,0,70900,-61100,8,1,2,0,4200,420,840,2940,2013,0,1994,10,4,1,2015,1,1,2,7414,0,0,0.46508599440036463,0.0,132000,9800,1,0,0.09997619614377529,0.19995239228755057,0.699833373006427,0.9997619614377529,25-35,0,11,121,3,1,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
371,51,1000,1532.47,0,60300,-24700,7,1,0,3,75400,7540,15080,52780,2012,1,2005,10,4,5,2015,1,1,0,3383,0,0,0.6521157896796155,0.0,85000,35600,1,0,0.09999867375764247,0.19999734751528495,0.6999907163034973,0.9999867375764248,45-55,0,12,144,1,0,1,1.5,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0
241,39,2000,1042.26,0,0,0,21,3,1,2,19080,4240,2120,12720,1995,0,1996,6,2,1,2015,1,1,5,6815,1,0,1.9170676533174855,0.0,0,0,0,0,0.22221057596562024,0.11110528798281012,0.6666317278968608,0.9999475918452911,35-45,0,29,841,4,1,1,0.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
172,33,1000,1459.96,0,41300,-42000,15,3,0,1,41690,7580,7580,26530,1999,0,2012,2,1,4,2015,1,1,2,1048,0,0,0.6844814368634322,0.0,83300,-700,1,0,0.18181382072869445,0.18181382072869445,0.6363483725504305,0.9999760140078194,25-35,0,25,625,3,0,1,0.25,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
439,56,500,1082.49,0,36100,-55000,12,3,2,3,56430,0,6270,50160,2014,0,2008,11,4,3,2015,2,1,5,2291,1,0,0.4614717256273708,0.0,91100,-18900,1,0,0.0,0.11110914213818646,0.8888731371054917,0.9999822792436781,55-65,0,10,100,5,1,1,0.75,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
127,29,2000,1326.44,0,0,0,12,2,1,1,66950,10300,10300,46350,1995,0,1999,12,4,1,2015,2,1,1,5558,0,0,1.50665943470138,0.0,0,0,0,0,0.15384385595435468,0.15384385595435468,0.6922973517945961,0.9999850637033054,25-35,0,29,841,3,1,1,0.3333333333333333,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0
140,31,2000,1554.86,0,59000,0,2,1,1,2,6120,680,680,4760,2002,1,1997,5,2,3,2015,2,1,0,6500,0,1,1.285462702299693,0.0,59000,59000,1,0,0.1110929586668845,0.1110929586668845,0.7776507106681915,0.9998366280019605,25-35,0,22,484,2,1,1,1.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
3,29,500,995.7,0,0,0,3,1,2,1,5000,500,1000,3500,2008,1,1992,11,4,4,2015,2,1,0,8102,0,1,0.5016554630279924,0.0,0,0,0,0,0.09998000399920016,0.19996000799840033,0.6998600279944012,0.9998000399920016,25-35,0,16,256,3,1,1,0.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
291,46,1000,994.74,0,0,-55300,8,1,2,2,5580,620,620,4340,2005,1,2006,4,2,3,2015,1,1,6,3209,1,0,1.0042782252395204,0.0,55300,-55300,0,0,0.11109120229349578,0.11109120229349578,0.7776384160544705,0.999820820641462,45-55,0,19,361,3,1,1,1.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
134,36,1000,1497.41,0,14100,-44500,17,3,2,0,77200,9650,9650,57900,1996,0,1990,7,3,6,2015,1,1,6,8960,1,0,0.6673740831948531,0.0,58600,-30400,1,0,0.12499838084998899,0.12499838084998899,0.7499902850999339,0.9999870467999119,35-45,0,28,784,5,1,0,0.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
310,48,1000,845.16,0,0,0,21,1,1,0,55170,6130,6130,42910,2005,1,2002,7,3,3,2015,2,1,2,4612,0,0,1.1818095868393685,0.0,0,0,0,0,0.111109097170615,0.111109097170615,0.777763680194305,0.999981874535535,45-55,0,19,361,2,1,0,0.0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
245,42,1000,1575.74,0,0,-68900,19,1,2,2,6490,590,1180,4720,2011,1,2002,7,3,1,2015,2,1,4,4602,0,0,0.6342199728553851,0.0,68900,-68900,0,0,0.09089508550300415,0.1817901710060083,0.7271606840240332,0.9998459405330458,35-45,0,13,169,3,1,1,1.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
20,23,1000,1711.72,0,0,0,21,3,2,2,63250,5750,11500,46000,2002,1,1999,5,2,5,2015,1,1,1,5736,0,0,0.5838665981596525,0.0,0,0,0,0,0.09090765363393465,0.1818153072678693,0.7272612290714772,0.9999841899732811,18-25,0,22,484,5,1,1,0.5,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
121,34,500,1285.42,0,0,0,11,1,1,1,67300,6730,6730,53840,2000,1,1991,2,1,0,2015,1,1,2,8745,0,0,0.388675549198551,0.0,0,0,0,0,0.09999851413797715,0.09999851413797715,0.7999881131038172,0.9999851413797715,25-35,0,24,576,2,1,1,0.5,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
79,25,500,1863.04,0,53400,-35200,0,1,2,1,67800,13560,6780,47460,1995,0,2000,11,4,6,2015,2,1,4,5213,0,1,0.26823458724061716,0.0,88600,18200,1,0,0.19999705019100014,0.09999852509550007,0.6999896756685005,0.9999852509550007,18-25,0,29,841,3,1,1,0.5,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0
138,33,500,1362.87,0,56900,-56900,6,1,2,0,95810,14740,14740,66330,2007,0,1997,1,1,5,2015,2,1,1,6611,0,0,0.36660385520614136,0.0,113800,0,1,0,0.15384454812077944,0.15384454812077944,0.6923004665435075,0.9999895627850665,25-35,0,17,289,3,1,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
51,34,500,1430.8,0,0,0,23,1,2,3,64200,6420,19260,38520,2007,1,2013,12,4,2,2015,2,1,3,414,0,1,0.3492107836289985,0.0,0,0,0,0,0.09999844239186305,0.2999953271755892,0.5999906543511784,0.9999844239186305,25-35,0,17,289,3,1,1,1.5,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
289,48,500,1173.37,0,0,-42700,1,1,1,0,42900,8580,0,34320,1999,0,1995,8,3,1,2015,1,1,4,7073,0,1,0.4257601948278652,0.0,42700,-42700,0,0,0.1999953381040069,0.0,0.7999813524160276,0.9999766905200345,45-55,0,25,625,2,1,0,0.0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
337,53,500,1205.86,0,0,-34600,8,1,0,1,86400,14400,7200,64800,2001,0,2000,5,2,3,2015,2,1,6,5386,1,0,0.41429826160449434,0.0,34600,-34600,0,0,0.16666473767664727,0.08333236883832364,0.7499913195449127,0.9999884260598836,45-55,0,23,529,1,0,1,0.5,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
265,40,1000,1454.43,0,0,0,17,3,2,3,55120,6890,0,48230,2002,0,2006,8,3,0,2015,2,1,5,3106,1,0,0.6870821681564898,0.0,0,0,0,0,0.12499773226175143,0.0,0.8749841258322599,0.9999818580940114,35-45,0,22,484,5,1,1,0.75,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
280,41,2000,1140.31,0,29300,-64700,10,3,0,3,53020,9640,9640,33740,1999,0,1994,12,4,6,2015,2,1,5,7377,1,0,1.7523722739658814,0.0,94000,-35400,1,0,0.18181475264517832,0.18181475264517832,0.6363516342581241,0.9999811395484808,35-45,0,25,625,3,0,1,0.75,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
160,33,1000,1422.78,0,61600,0,17,3,2,3,52800,5280,5280,42240,2006,0,2009,2,1,6,2015,1,1,1,2172,0,0,0.7023557010212252,0.0,61600,61600,1,0,0.09999810609647544,0.09999810609647544,0.7999848487718035,0.9999810609647545,25-35,0,18,324,5,1,1,0.75,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
169,39,2000,1140.15,0,0,-36800,9,3,0,3,46200,4200,8400,33600,2015,0,2001,10,4,4,2015,1,1,0,4840,0,0,1.752617973097314,0.0,36800,-36800,0,0,0.09090712322244107,0.18181424644488214,0.7272569857795286,0.9999783554468518,35-45,0,9,81,3,0,1,0.75,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
180,36,500,1272.46,0,0,0,7,3,2,1,69630,12660,6330,50640,1998,0,2015,1,1,5,2015,2,1,3,47,0,0,0.3926310995241311,0.0,0,0,0,0,0.18181557065100315,0.09090778532550157,0.7272622826040126,0.9999856385805173,35-45,0,26,676,5,1,1,0.25,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
41,25,1000,1226.83,0,0,-56100,12,3,2,0,45120,0,5640,39480,2011,1,1992,1,1,2,2015,1,1,2,8393,0,0,0.8144449964571643,0.0,56100,-56100,0,0,0.0,0.1249972296713282,0.8749806076992974,0.9999778373706256,18-25,0,13,169,5,1,0,0.0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0
410,54,2000,714.03,0,0,-17000,0,1,0,2,59520,9920,9920,39680,2001,0,2010,8,3,6,2015,2,1,0,1632,0,1,2.7970854369746725,0.0,17000,-17000,0,0,0.16666386653450044,0.16666386653450044,0.6666554661380018,0.9999831992070025,45-55,0,23,529,1,0,1,1.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
220,42,1000,1281.72,0,33500,-49500,20,4,0,2,47740,4340,4340,39060,2005,0,1994,8,3,0,2015,2,1,4,7494,0,0,0.7795933641012848,0.0,83000,-16000,1,0,0.09090718669487442,0.09090718669487442,0.8181646802538698,0.9999790536436187,35-45,0,19,361,4,0,1,0.4,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
130,34,500,990.11,0,0,-41200,8,1,1,3,5830,1060,1060,3710,2015,0,2009,3,1,0,2015,1,1,5,2119,1,0,0.5044848704987337,0.0,41200,-41200,0,0,0.1817870005144915,0.1817870005144915,0.6362545018007203,0.9998285028297033,25-35,0,9,81,2,1,1,1.5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
412,56,500,1042.56,0,0,-66100,19,3,0,2,68040,15120,7560,45360,1997,0,2002,8,3,3,2015,1,1,1,4541,0,0,0.4791291348844341,0.0,66100,-66100,0,0,0.2222189562175747,0.11110947810878735,0.6666568686527241,0.9999853029790862,55-65,0,27,729,3,0,1,0.5,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
160,36,1000,1118.58,0,0,-36600,5,3,2,1,51700,5170,10340,36190,2003,0,2012,5,2,3,2015,1,1,3,987,0,1,0.893192089890852,0.0,36600,-36600,0,0,0.09999806580143518,0.19999613160287036,0.6999864606100462,0.9999806580143518,35-45,0,21,441,5,1,1,0.25,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
123,34,2000,1270.21,0,16100,-61200,13,3,1,1,55260,6140,0,49120,2000,0,2007,3,1,5,2015,1,1,2,2874,0,0,1.5733041747626277,0.0,77300,-45100,1,0,0.11110910045058903,0.0,0.8888728036047122,0.9999819040553012,25-35,0,24,576,4,1,1,0.25,0,0,0,0,1,3,1,0,1,2,0,0,0,0,0,0,0
229,43,2000,1585.54,0,42600,-44400,3,1,1,0,4620,420,840,3360,2012,0,1997,6,2,2,2015,2,1,3,6462,0,1,1.260604838201369,0.0,87000,-1800,1,0,0.09088941787491885,0.1817788357498377,0.7271153429993508,0.9997835966241073,35-45,0,12,144,2,1,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
27,27,2000,1118.76,0,0,-55800,23,1,1,3,61560,6840,6840,47880,2008,0,2002,6,2,5,2015,2,1,3,4625,0,1,1.7860970207901694,0.0,55800,-55800,0,0,0.11110930621659817,0.11110930621659817,0.7777651435161872,0.9999837559493835,25-35,0,16,256,2,1,1,1.5,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0
289,49,2000,1222.48,0,0,0,16,1,1,1,5330,1230,820,3280,2001,0,1993,2,1,2,2015,1,1,6,8019,1,0,1.634681400595024,0.0,0,0,0,0,0.23072594259988746,0.15381729506659164,0.6152691802663666,0.9998124179328456,45-55,0,23,529,2,1,1,0.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
123,28,2000,1836.02,0,38000,-41200,5,1,2,1,79800,13300,6650,59850,2011,1,2012,12,4,0,2015,1,1,3,759,0,1,1.0887197744172628,0.0,79200,-3200,1,0,0.16666457813811858,0.08333228906905929,0.7499906016215335,0.9999874688287114,25-35,0,13,169,3,1,1,0.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
254,41,500,1581.27,0,42200,-48000,8,1,2,2,63470,5770,11540,46160,1999,0,1995,12,4,4,2015,1,1,2,6956,0,0,0.3160016937690786,0.0,90200,-5800,1,0,0.09090765861574578,0.18181531723149155,0.7272612689259662,0.9999842447732035,35-45,0,25,625,3,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
152,33,1000,840.81,0,0,0,2,1,0,2,82610,7510,7510,67590,2002,1,2005,5,2,6,2015,2,1,5,3569,1,1,1.1879165132274505,0.0,0,0,0,0,0.09090799046131871,0.09090799046131871,0.8181719141518684,0.9999878950745058,25-35,0,22,484,1,0,1,1.0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
194,34,500,1429.96,0,67800,0,11,3,1,2,57200,11440,5720,40040,2005,0,1991,6,2,6,2015,1,1,0,8611,0,0,0.34941577682115504,0.0,67800,67800,1,0,0.1999965035576301,0.09999825177881505,0.6999877624517054,0.9999825177881505,25-35,0,19,361,4,1,1,0.5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
